top1,predicted_top1,rr@5,recall@5,precision@5,first_gold_rank,corpus,method,rid,n_gold
0.0,183,0.0,0.0,0.0,13,pf_benchmark,raa_full,32,3
0.0,50,0.0,0.0,0.0,16,pf_benchmark,raa_full,33,5
0.0,63,0.0,0.0,0.0,8,pf_benchmark,raa_full,34,1
1.0,169,1.0,0.5,0.4,1,pf_benchmark,raa_full,35,4
0.0,47,0.3333333333333333,0.25,0.2,3,pf_benchmark,raa_full,36,4
0.0,20,0.0,0.0,0.0,6,pf_benchmark,raa_full,37,8
0.0,154,0.0,0.0,0.0,6,pf_benchmark,raa_full,38,6
1.0,204,1.0,0.1111111111111111,0.2,1,pf_benchmark,raa_full,39,9
0.0,283,0.0,0.0,0.0,32,pf_benchmark,raa_full,40,6
0.0,117,0.0,0.0,0.0,61,pf_benchmark,raa_full,41,8
0.0,283,0.0,0.0,0.0,124,pf_benchmark,raa_full,42,6
0.0,283,0.0,0.0,0.0,72,pf_benchmark,raa_full,43,7
0.0,63,0.0,0.0,0.0,27,pf_benchmark,raa_full,44,3
0.0,226,0.0,0.0,0.0,154,pf_benchmark,raa_full,45,2
0.0,20,0.0,0.0,0.0,6,pf_benchmark,raa_full,46,6
0.0,190,0.3333333333333333,0.2222222222222222,0.4,3,pf_benchmark,raa_full,47,9
0.0,149,0.0,0.0,0.0,36,pf_benchmark,raa_full,48,6
0.0,63,0.5,0.14285714285714285,0.2,2,pf_benchmark,raa_full,49,7
1.0,283,1.0,0.2857142857142857,0.4,1,pf_benchmark,raa_full,50,7
1.0,140,1.0,0.2222222222222222,0.4,1,pf_benchmark,raa_full,51,9
0.0,142,0.0,0.0,0.0,22,pf_benchmark,raa_full,52,3
1.0,13,1.0,0.5,0.2,1,pf_benchmark,raa_full,53,2
1.0,185,1.0,0.5,0.8,1,pf_benchmark,raa_full,54,8
0.0,163,0.0,0.0,0.0,13,pf_benchmark,raa_full,55,1
0.0,187,0.5,0.5,0.4,2,pf_benchmark,raa_full,56,4
0.0,82,0.5,0.6666666666666666,0.4,2,pf_benchmark,raa_full,57,3
0.0,206,0.5,0.25,0.2,2,pf_benchmark,raa_full,58,4
1.0,164,1.0,1.0,0.2,1,pf_benchmark,raa_full,59,1
0.0,20,0.0,0.0,0.0,58,pf_benchmark,raa_full,60,2
1.0,291,1.0,0.4,0.4,1,pf_benchmark,raa_full,61,5
0.0,30,0.25,0.2,0.2,4,pf_benchmark,raa_full,62,5
0.0,63,0.5,0.3333333333333333,0.2,2,pf_benchmark,raa_full,63,3
1.0,52,1.0,0.1111111111111111,0.2,1,pf_benchmark,raa_full,64,9
1.0,53,1.0,0.6666666666666666,0.4,1,pf_benchmark,raa_full,65,3
1.0,72,1.0,0.3333333333333333,0.2,1,pf_benchmark,raa_full,66,3
1.0,114,1.0,1.0,0.2,1,pf_benchmark,raa_full,67,1
0.0,154,0.0,0.0,0.0,34,pf_benchmark,raa_full,68,9
0.0,222,0.0,0.0,0.0,36,pf_benchmark,raa_full,69,5
0.0,93,0.5,0.375,0.6,2,pf_benchmark,raa_full,70,8
0.0,73,0.5,0.3333333333333333,0.2,2,pf_benchmark,raa_full,71,3
1.0,215,1.0,0.1,0.2,1,pf_benchmark,raa_full,72,10
1.0,196,1.0,0.25,0.2,1,pf_benchmark,raa_full,73,4
0.0,225,0.0,0.0,0.0,6,pf_benchmark,raa_full,74,11
1.0,116,1.0,0.5,0.8,1,pf_benchmark,raa_full,75,8
1.0,14,1.0,0.4,0.4,1,pf_benchmark,raa_full,76,5
1.0,4,1.0,0.375,0.6,1,pf_benchmark,raa_full,77,8
1.0,227,1.0,0.2,0.2,1,pf_benchmark,raa_full,78,5
0.0,195,0.0,0.0,0.0,29,pf_benchmark,raa_full,79,14
1.0,243,1.0,0.125,0.2,1,pf_benchmark,raa_full,80,8
0.0,63,0.0,0.0,0.0,173,pf_benchmark,raa_full,81,2
0.0,291,0.0,0.0,0.0,14,pf_benchmark,raa_full,82,4
0.0,224,0.5,0.25,0.2,2,pf_benchmark,raa_full,83,4
0.0,63,0.0,0.0,0.0,47,pf_benchmark,raa_full,84,8
1.0,272,1.0,0.3333333333333333,0.2,1,pf_benchmark,raa_full,85,3
0.0,49,0.0,0.0,0.0,81,pf_benchmark,raa_full,86,1
0.0,226,0.0,0.0,0.0,22,pf_benchmark,raa_full,87,1
1.0,101,1.0,0.6,0.6,1,pf_benchmark,raa_full,88,5
0.0,103,0.0,0.0,0.0,6,pf_benchmark,raa_full,89,1
1.0,112,1.0,0.5714285714285714,0.8,1,pf_benchmark,raa_full,90,7
1.0,57,1.0,0.5,0.2,1,pf_benchmark,raa_full,91,2
1.0,228,1.0,0.1875,0.6,1,pf_benchmark,raa_full,92,16
0.0,86,0.0,0.0,0.0,9,pf_benchmark,raa_full,93,8
0.0,87,0.5,0.25,0.2,2,diagnostic_benchmark,multi,0,4
1.0,4,1.0,0.6666666666666666,0.4,1,diagnostic_benchmark,multi,1,3
1.0,6,1.0,0.6666666666666666,0.4,1,diagnostic_benchmark,multi,2,3
1.0,7,1.0,1.0,0.2,1,diagnostic_benchmark,multi,3,1
0.0,11,0.5,1.0,0.2,2,diagnostic_benchmark,multi,4,1
0.0,7,0.5,1.0,0.2,2,diagnostic_benchmark,multi,5,1
0.0,50,0.5,1.0,0.2,2,diagnostic_benchmark,multi,6,1
1.0,11,1.0,1.0,0.2,1,diagnostic_benchmark,multi,7,1
0.0,78,0.3333333333333333,0.6666666666666666,0.4,3,diagnostic_benchmark,multi,8,3
0.0,13,0.3333333333333333,0.6666666666666666,0.4,3,diagnostic_benchmark,multi,9,3
1.0,16,1.0,1.0,0.2,1,diagnostic_benchmark,multi,10,1
0.0,86,0.0,0.0,0.0,46,diagnostic_benchmark,multi,11,2
0.0,56,0.0,0.0,0.0,85,diagnostic_benchmark,multi,12,1
0.0,93,0.0,0.0,0.0,89,diagnostic_benchmark,multi,13,1
1.0,21,1.0,1.0,0.4,1,diagnostic_benchmark,multi,14,2
0.0,30,0.0,0.0,0.0,51,diagnostic_benchmark,multi,15,1
0.0,103,0.2,0.5,0.2,5,diagnostic_benchmark,multi,16,2
0.0,11,0.0,0.0,0.0,6,diagnostic_benchmark,multi,17,2
0.0,29,0.3333333333333333,1.0,0.2,3,diagnostic_benchmark,multi,18,1
0.0,95,0.0,0.0,0.0,15,diagnostic_benchmark,multi,19,2
0.0,47,0.0,0.0,0.0,17,diagnostic_benchmark,multi,20,2
0.0,36,0.0,0.0,0.0,11,diagnostic_benchmark,multi,21,1
1.0,29,1.0,1.0,0.2,1,diagnostic_benchmark,multi,22,1
1.0,30,1.0,0.5,0.2,1,diagnostic_benchmark,multi,23,2
1.0,31,1.0,1.0,0.2,1,diagnostic_benchmark,multi,24,1
0.0,80,0.5,0.5,0.2,2,diagnostic_benchmark,multi,25,2
1.0,33,1.0,1.0,0.2,1,diagnostic_benchmark,multi,26,1
1.0,34,1.0,0.5,0.2,1,diagnostic_benchmark,multi,27,2
1.0,35,1.0,1.0,0.2,1,diagnostic_benchmark,multi,28,1
0.0,89,0.5,1.0,0.2,2,diagnostic_benchmark,multi,29,1
1.0,37,1.0,0.5,0.2,1,diagnostic_benchmark,multi,30,2
0.0,94,0.0,0.0,0.0,6,diagnostic_benchmark,multi,31,2
1.0,39,1.0,0.5,0.2,1,diagnostic_benchmark,multi,32,2
1.0,40,1.0,1.0,0.2,1,diagnostic_benchmark,multi,33,1
1.0,41,1.0,1.0,0.2,1,diagnostic_benchmark,multi,34,1
0.0,83,0.0,0.0,0.0,104,diagnostic_benchmark,multi,35,1
0.0,30,0.0,0.0,0.0,101,diagnostic_benchmark,multi,36,1
1.0,44,1.0,1.0,0.2,1,diagnostic_benchmark,multi,37,1
1.0,45,1.0,1.0,0.2,1,diagnostic_benchmark,multi,38,1
1.0,46,1.0,1.0,0.2,1,diagnostic_benchmark,multi,39,1
1.0,47,1.0,1.0,0.2,1,diagnostic_benchmark,multi,40,1
0.0,19,0.0,0.0,0.0,6,diagnostic_benchmark,multi,41,1
1.0,49,1.0,1.0,0.2,1,diagnostic_benchmark,multi,42,1
1.0,50,1.0,0.5,0.2,1,diagnostic_benchmark,multi,43,2
0.0,53,0.25,0.5,0.2,4,diagnostic_benchmark,multi,44,2
1.0,52,1.0,1.0,0.2,1,diagnostic_benchmark,multi,45,1
1.0,53,1.0,1.0,0.2,1,diagnostic_benchmark,multi,46,1
1.0,54,1.0,1.0,0.2,1,diagnostic_benchmark,multi,47,1
1.0,55,1.0,0.5,0.2,1,diagnostic_benchmark,multi,48,2
0.0,44,0.5,1.0,0.2,2,diagnostic_benchmark,multi,49,1
0.0,60,0.5,1.0,0.2,2,diagnostic_benchmark,multi,50,1
1.0,58,1.0,1.0,0.2,1,diagnostic_benchmark,multi,51,1
1.0,59,1.0,1.0,0.2,1,diagnostic_benchmark,multi,52,1
0.0,9,0.0,0.0,0.0,17,diagnostic_benchmark,multi,53,1
0.0,46,0.0,0.0,0.0,37,diagnostic_benchmark,multi,54,2
0.0,50,0.0,0.0,0.0,24,diagnostic_benchmark,multi,55,2
0.0,44,0.0,0.0,0.0,15,diagnostic_benchmark,multi,56,1
0.0,52,0.3333333333333333,1.0,0.2,3,diagnostic_benchmark,multi,57,1
0.0,87,0.5,0.25,0.2,2,diagnostic_benchmark,reform,0,4
1.0,4,1.0,0.6666666666666666,0.4,1,diagnostic_benchmark,reform,1,3
1.0,6,1.0,1.0,0.6,1,diagnostic_benchmark,reform,2,3
1.0,7,1.0,1.0,0.2,1,diagnostic_benchmark,reform,3,1
1.0,8,1.0,1.0,0.2,1,diagnostic_benchmark,reform,4,1
1.0,9,1.0,1.0,0.2,1,diagnostic_benchmark,reform,5,1
0.0,50,0.5,1.0,0.2,2,diagnostic_benchmark,reform,6,1
1.0,11,1.0,1.0,0.2,1,diagnostic_benchmark,reform,7,1
0.0,78,0.3333333333333333,0.6666666666666666,0.4,3,diagnostic_benchmark,reform,8,3
1.0,15,1.0,0.6666666666666666,0.4,1,diagnostic_benchmark,reform,9,3
1.0,16,1.0,1.0,0.2,1,diagnostic_benchmark,reform,10,1
0.0,86,0.0,0.0,0.0,46,diagnostic_benchmark,reform,11,2
0.0,56,0.0,0.0,0.0,85,diagnostic_benchmark,reform,12,1
0.0,93,0.0,0.0,0.0,89,diagnostic_benchmark,reform,13,1
1.0,21,1.0,1.0,0.4,1,diagnostic_benchmark,reform,14,2
0.0,30,0.0,0.0,0.0,51,diagnostic_benchmark,reform,15,1
1.0,23,1.0,0.5,0.2,1,diagnostic_benchmark,reform,16,2
1.0,24,1.0,0.5,0.2,1,diagnostic_benchmark,reform,17,2
0.0,86,0.5,1.0,0.2,2,diagnostic_benchmark,reform,18,1
1.0,26,1.0,1.0,0.4,1,diagnostic_benchmark,reform,19,2
1.0,73,1.0,1.0,0.4,1,diagnostic_benchmark,reform,20,2
0.0,56,0.0,0.0,0.0,6,diagnostic_benchmark,reform,21,1
1.0,29,1.0,1.0,0.2,1,diagnostic_benchmark,reform,22,1
1.0,30,1.0,0.5,0.2,1,diagnostic_benchmark,reform,23,2
1.0,31,1.0,1.0,0.2,1,diagnostic_benchmark,reform,24,1
1.0,32,1.0,0.5,0.2,1,diagnostic_benchmark,reform,25,2
1.0,33,1.0,1.0,0.2,1,diagnostic_benchmark,reform,26,1
1.0,34,1.0,0.5,0.2,1,diagnostic_benchmark,reform,27,2
1.0,35,1.0,1.0,0.2,1,diagnostic_benchmark,reform,28,1
0.0,89,0.5,1.0,0.2,2,diagnostic_benchmark,reform,29,1
0.0,24,0.25,0.5,0.2,4,diagnostic_benchmark,reform,30,2
0.0,94,0.0,0.0,0.0,6,diagnostic_benchmark,reform,31,2
1.0,39,1.0,0.5,0.2,1,diagnostic_benchmark,reform,32,2
1.0,40,1.0,1.0,0.2,1,diagnostic_benchmark,reform,33,1
1.0,41,1.0,1.0,0.2,1,diagnostic_benchmark,reform,34,1
0.0,83,0.0,0.0,0.0,104,diagnostic_benchmark,reform,35,1
0.0,30,0.0,0.0,0.0,6,diagnostic_benchmark,reform,36,1
1.0,44,1.0,1.0,0.2,1,diagnostic_benchmark,reform,37,1
1.0,45,1.0,1.0,0.2,1,diagnostic_benchmark,reform,38,1
1.0,46,1.0,1.0,0.2,1,diagnostic_benchmark,reform,39,1
1.0,47,1.0,1.0,0.2,1,diagnostic_benchmark,reform,40,1
0.0,19,0.0,0.0,0.0,6,diagnostic_benchmark,reform,41,1
1.0,49,1.0,1.0,0.2,1,diagnostic_benchmark,reform,42,1
1.0,50,1.0,0.5,0.2,1,diagnostic_benchmark,reform,43,2
1.0,51,1.0,0.5,0.2,1,diagnostic_benchmark,reform,44,2
0.0,16,0.5,1.0,0.2,2,diagnostic_benchmark,reform,45,1
1.0,53,1.0,1.0,0.2,1,diagnostic_benchmark,reform,46,1
1.0,54,1.0,1.0,0.2,1,diagnostic_benchmark,reform,47,1
1.0,55,1.0,0.5,0.2,1,diagnostic_benchmark,reform,48,2
0.0,44,0.5,1.0,0.2,2,diagnostic_benchmark,reform,49,1
0.0,60,0.5,1.0,0.2,2,diagnostic_benchmark,reform,50,1
1.0,58,1.0,1.0,0.2,1,diagnostic_benchmark,reform,51,1
1.0,59,1.0,1.0,0.2,1,diagnostic_benchmark,reform,52,1
0.0,9,0.0,0.0,0.0,17,diagnostic_benchmark,reform,53,1
0.0,30,0.0,0.0,0.0,72,diagnostic_benchmark,reform,54,2
0.0,50,0.0,0.0,0.0,24,diagnostic_benchmark,reform,55,2
0.0,44,0.0,0.0,0.0,15,diagnostic_benchmark,reform,56,1
0.0,52,0.3333333333333333,1.0,0.2,3,diagnostic_benchmark,reform,57,1
0.0,87,0.5,0.25,0.2,2,diagnostic_benchmark,raa_full,0,4
1.0,4,1.0,0.6666666666666666,0.4,1,diagnostic_benchmark,raa_full,1,3
1.0,6,1.0,1.0,0.6,1,diagnostic_benchmark,raa_full,2,3
1.0,7,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,3,1
1.0,8,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,4,1
1.0,9,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,5,1
0.0,50,0.5,1.0,0.2,2,diagnostic_benchmark,raa_full,6,1
1.0,11,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,7,1
0.0,78,0.3333333333333333,0.6666666666666666,0.4,3,diagnostic_benchmark,raa_full,8,3
1.0,15,1.0,0.6666666666666666,0.4,1,diagnostic_benchmark,raa_full,9,3
1.0,16,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,10,1
0.0,86,0.0,0.0,0.0,46,diagnostic_benchmark,raa_full,11,2
0.0,56,0.0,0.0,0.0,85,diagnostic_benchmark,raa_full,12,1
0.0,93,0.0,0.0,0.0,89,diagnostic_benchmark,raa_full,13,1
1.0,21,1.0,1.0,0.4,1,diagnostic_benchmark,raa_full,14,2
0.0,30,0.0,0.0,0.0,51,diagnostic_benchmark,raa_full,15,1
1.0,23,1.0,0.5,0.2,1,diagnostic_benchmark,raa_full,16,2
1.0,24,1.0,0.5,0.2,1,diagnostic_benchmark,raa_full,17,2
0.0,86,0.5,1.0,0.2,2,diagnostic_benchmark,raa_full,18,1
1.0,26,1.0,1.0,0.4,1,diagnostic_benchmark,raa_full,19,2
1.0,73,1.0,1.0,0.4,1,diagnostic_benchmark,raa_full,20,2
0.0,56,0.0,0.0,0.0,6,diagnostic_benchmark,raa_full,21,1
1.0,29,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,22,1
1.0,30,1.0,0.5,0.2,1,diagnostic_benchmark,raa_full,23,2
1.0,31,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,24,1
1.0,32,1.0,0.5,0.2,1,diagnostic_benchmark,raa_full,25,2
1.0,33,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,26,1
1.0,34,1.0,0.5,0.2,1,diagnostic_benchmark,raa_full,27,2
1.0,35,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,28,1
0.0,89,0.5,1.0,0.2,2,diagnostic_benchmark,raa_full,29,1
0.0,24,0.25,0.5,0.2,4,diagnostic_benchmark,raa_full,30,2
0.0,94,0.0,0.0,0.0,6,diagnostic_benchmark,raa_full,31,2
1.0,39,1.0,0.5,0.2,1,diagnostic_benchmark,raa_full,32,2
1.0,40,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,33,1
1.0,41,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,34,1
0.0,83,0.0,0.0,0.0,104,diagnostic_benchmark,raa_full,35,1
0.0,30,0.0,0.0,0.0,6,diagnostic_benchmark,raa_full,36,1
1.0,44,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,37,1
1.0,45,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,38,1
1.0,46,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,39,1
1.0,47,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,40,1
0.0,19,0.0,0.0,0.0,6,diagnostic_benchmark,raa_full,41,1
1.0,49,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,42,1
1.0,50,1.0,0.5,0.2,1,diagnostic_benchmark,raa_full,43,2
1.0,51,1.0,0.5,0.2,1,diagnostic_benchmark,raa_full,44,2
0.0,16,0.5,1.0,0.2,2,diagnostic_benchmark,raa_full,45,1
1.0,53,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,46,1
1.0,54,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,47,1
1.0,55,1.0,0.5,0.2,1,diagnostic_benchmark,raa_full,48,2
0.0,44,0.5,1.0,0.2,2,diagnostic_benchmark,raa_full,49,1
0.0,60,0.5,1.0,0.2,2,diagnostic_benchmark,raa_full,50,1
1.0,58,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,51,1
1.0,59,1.0,1.0,0.2,1,diagnostic_benchmark,raa_full,52,1
0.0,9,0.0,0.0,0.0,17,diagnostic_benchmark,raa_full,53,1
0.0,30,0.0,0.0,0.0,72,diagnostic_benchmark,raa_full,54,2
0.0,50,0.0,0.0,0.0,24,diagnostic_benchmark,raa_full,55,2
0.0,44,0.0,0.0,0.0,15,diagnostic_benchmark,raa_full,56,1
0.0,52,0.3333333333333333,1.0,0.2,3,diagnostic_benchmark,raa_full,57,1
